run_id,provider,level,file_type,file_size,repetition,is_warmup,input_bytes,output_bytes,compression_ratio,wall_time_s,energy_joules,energy_per_mb,rapl_overflow
801,gzip,default,image,medium,12,False,104855286,84865059,0.8094,4.839061,37.0871,0.3709,False
802,7zip,fast,image,large,12,False,524305254,279173760,0.5325,9.673443,170.447,0.3409,False
803,zstd,default,text,large,12,False,524288030,109554649,0.209,3.040544,22.8011,0.0456,False
804,gzip,fast,text,large,12,False,524288030,132357494,0.2525,6.418889,49.043,0.0981,False
805,gzip,default,pdf,small,12,False,12769358,10474941,0.8203,1.032154,4.349,0.3571,False
806,gzip,default,text,small,12,False,10485805,1936758,0.1847,0.83742,3.0747,0.3075,False
807,gzip,fast,csv,small,12,False,10485765,2678881,0.2555,0.62816,1.3133,0.1313,False
808,gzip,fast,image,large,12,False,524305254,377441426,0.7199,17.484703,141.5983,0.2832,False
809,7zip,fast,pdf,medium,12,False,128005509,99880525,0.7803,2.825574,41.5466,0.3403,False
810,gzip,default,image,small,12,False,10487014,9233395,0.8805,1.040248,4.6582,0.4658,False
811,7zip,default,image,medium,12,False,104855286,55792680,0.5321,9.456582,99.966,0.9997,False
812,zstd,fast,pdf,large,12,False,640849579,525249837,0.8196,2.863556,22.2741,0.0364,False
813,7zip,default,csv,large,12,False,524288001,81280338,0.155,31.83914,502.7832,1.0056,False
814,7zip,default,text,medium,12,False,104857627,14248280,0.1359,24.292301,231.6234,2.3162,False
815,7zip,fast,pdf,large,12,False,640849579,499474728,0.7794,11.471359,205.4957,0.3362,False
816,gzip,fast,pdf,small,12,False,12769358,10513741,0.8234,0.825631,3.303,0.2712,False
817,gzip,fast,pdf,medium,12,False,128005509,104689165,0.8178,4.235641,31.7103,0.2598,False
818,zstd,fast,pdf,medium,12,False,128005509,105000485,0.8203,1.048258,4.9314,0.0404,False
819,7zip,default,image,small,12,False,10487014,7047313,0.672,1.871331,12.3174,1.2316,False
820,gzip,default,pdf,medium,12,False,128005509,104237376,0.8143,5.101517,37.5652,0.3077,False
821,gzip,default,text,medium,12,False,104857627,19352518,0.1846,4.078485,29.2611,0.2926,False
822,zstd,default,image,medium,12,False,104855286,92184716,0.8792,1.635888,10.6698,0.1067,False
823,zstd,default,image,small,12,False,10487014,9659926,0.9211,0.63486,1.2952,0.1295,False
824,7zip,default,text,large,12,False,524288030,71234263,0.1359,35.84746,617.077,1.2342,False
825,zstd,fast,csv,medium,12,False,104857653,21438455,0.2045,0.826462,3.2507,0.0325,False
826,zstd,fast,text,large,12,False,524288030,110516839,0.2108,2.42485,17.7543,0.0355,False
827,7zip,default,pdf,large,12,False,640849579,451987513,0.7053,30.534537,474.1232,0.7758,False
828,gzip,fast,csv,large,12,False,524288001,129999687,0.248,6.413046,49.4259,0.0989,False
829,7zip,fast,text,medium,12,False,104857627,19275745,0.1838,1.231769,14.156,0.1416,False
830,7zip,default,csv,small,12,False,10485765,1693182,0.1615,3.443777,26.4575,2.6457,False
831,7zip,default,text,small,12,False,10485805,1428321,0.1362,3.440958,26.958,2.6958,False
832,zstd,fast,csv,large,12,False,524288001,101930759,0.1944,2.273827,15.7388,0.0315,False
833,7zip,fast,csv,small,12,False,10485765,2183261,0.2082,0.666834,1.891,0.1891,False
834,7zip,fast,csv,medium,12,False,104857653,21544093,0.2055,1.265217,13.5645,0.1356,False
835,gzip,fast,image,small,12,False,10487014,8386057,0.7997,0.841882,3.1492,0.3149,False
836,7zip,fast,text,small,12,False,10485805,1927433,0.1838,0.624489,1.8635,0.1863,False
837,zstd,fast,text,small,12,False,10485805,2211221,0.2109,0.63099,0.8921,0.0892,False
838,7zip,fast,image,medium,12,False,104855286,61003461,0.5818,2.430244,35.6399,0.3564,False
839,zstd,fast,text,medium,12,False,104857627,22100237,0.2108,0.870772,3.5673,0.0357,False
840,gzip,default,csv,small,12,False,10485765,2408844,0.2297,0.861526,3.2171,0.3217,False
841,gzip,default,image,large,12,False,524305254,377312321,0.7196,20.439131,166.453,0.3329,False
842,gzip,default,csv,large,12,False,524288001,115321798,0.22,18.48157,149.9249,0.2998,False
843,zstd,default,text,medium,12,False,104857627,21909457,0.2089,1.085554,5.3156,0.0532,False
844,gzip,fast,text,medium,12,False,104857627,26469188,0.2524,1.616963,9.9094,0.0991,False
845,gzip,default,text,large,12,False,524288030,96769579,0.1846,17.883001,144.1587,0.2883,False
846,7zip,fast,text,large,12,False,524288030,96386606,0.1838,4.027257,67.9416,0.1359,False
847,gzip,default,csv,medium,12,False,104857653,23459397,0.2237,4.264935,30.8463,0.3085,False
848,gzip,default,pdf,large,12,False,640849579,521279551,0.8134,22.4456,183.5156,0.3003,False
849,zstd,fast,csv,small,12,False,10485765,2235879,0.2132,0.647638,0.8966,0.0897,False
850,gzip,fast,image,medium,12,False,104855286,77544599,0.7395,4.022719,29.3372,0.2934,False
851,7zip,fast,csv,large,12,False,524288001,106283588,0.2027,3.862593,63.6211,0.1272,False
852,7zip,fast,image,small,12,False,10487014,7221096,0.6886,0.88249,4.5324,0.4532,False
853,7zip,default,pdf,medium,12,False,128005509,90608210,0.7078,10.672433,117.4621,0.9622,False
854,gzip,fast,csv,medium,12,False,104857653,26325008,0.2511,1.637699,9.9662,0.0997,False
855,7zip,fast,pdf,small,12,False,12769358,10075469,0.789,0.835188,4.6992,0.3859,False
856,zstd,default,pdf,small,12,False,12769358,10250835,0.8028,0.647888,1.2519,0.1028,False
857,zstd,default,text,small,12,False,10485805,2193734,0.2092,0.635147,1.0721,0.1072,False
858,zstd,default,pdf,large,12,False,640849579,509990233,0.7958,5.691716,47.6761,0.078,False
859,7zip,default,image,large,12,False,524305254,230374423,0.4394,19.484142,347.3372,0.6947,False
860,gzip,fast,text,small,12,False,10485805,2648092,0.2525,0.659208,1.3757,0.1376,False
861,zstd,default,csv,large,12,False,524288001,110782340,0.2113,3.433101,26.1274,0.0523,False
862,zstd,default,image,large,12,False,524305254,455072678,0.868,6.089308,50.2347,0.1005,False
863,zstd,fast,image,large,12,False,524305254,486657296,0.9282,2.221832,16.6935,0.0334,False
864,zstd,fast,image,small,12,False,10487014,9750364,0.9298,0.633788,0.875,0.0875,False
865,7zip,fast,pdf,large,13,False,640849579,499474728,0.7794,11.489872,204.4155,0.3345,False
866,zstd,fast,text,medium,13,False,104857627,22100237,0.2108,0.83513,3.4963,0.035,False
867,7zip,default,csv,small,13,False,10485765,1693182,0.1615,3.440383,26.5562,2.6556,False
868,7zip,default,image,medium,13,False,104855286,55792680,0.5321,9.434344,99.2397,0.9924,False
869,zstd,default,image,small,13,False,10487014,9659926,0.9211,0.647007,1.2776,0.1277,False
870,zstd,fast,csv,large,13,False,524288001,101930759,0.1944,2.05902,14.7041,0.0294,False
871,zstd,fast,pdf,large,13,False,640849579,525249837,0.8196,2.869077,22.4696,0.0368,False
872,zstd,fast,csv,medium,13,False,104857653,21438455,0.2045,0.85886,3.3948,0.0339,False
873,7zip,fast,image,large,13,False,524305254,279173760,0.5325,9.616185,169.8111,0.3396,False
874,7zip,fast,pdf,medium,13,False,128005509,99880525,0.7803,2.861031,41.4183,0.3393,False
875,gzip,fast,text,large,13,False,524288030,132357494,0.2525,6.433125,49.5351,0.0991,False
876,zstd,default,pdf,small,13,False,12769358,10250835,0.8028,0.66419,1.2792,0.105,False
877,zstd,fast,image,large,13,False,524305254,486657296,0.9282,2.261977,16.8024,0.0336,False
878,zstd,fast,text,large,13,False,524288030,110516839,0.2108,2.430791,17.4456,0.0349,False
879,7zip,fast,pdf,small,13,False,12769358,10075469,0.789,0.819614,4.8559,0.3987,False
880,7zip,fast,text,large,13,False,524288030,96386606,0.1838,4.040712,68.1603,0.1363,False
881,7zip,default,csv,medium,13,False,104857653,16377621,0.1562,21.03985,196.1873,1.9619,False
882,7zip,default,pdf,large,13,False,640849579,451987513,0.7053,30.500616,471.417,0.7713,False
883,gzip,fast,pdf,medium,13,False,128005509,104689165,0.8178,4.285551,31.4415,0.2576,False
884,gzip,default,pdf,medium,13,False,128005509,104237376,0.8143,5.029971,37.6115,0.3081,False
885,zstd,default,image,medium,13,False,104855286,92184716,0.8792,1.681459,10.6367,0.1064,False
886,gzip,fast,text,small,13,False,10485805,2648092,0.2525,0.66686,1.2486,0.1249,False
887,7zip,default,pdf,medium,13,False,128005509,90608210,0.7078,10.620595,118.3295,0.9693,False
888,zstd,default,csv,medium,13,False,104857653,22477640,0.2144,1.03828,5.382,0.0538,False
889,zstd,default,text,large,13,False,524288030,109554649,0.209,2.98697,22.5469,0.0451,False
890,zstd,default,csv,small,13,False,10485765,2299741,0.2193,0.63885,1.1533,0.1153,False
891,gzip,default,image,small,13,False,10487014,9233395,0.8805,1.028819,4.5556,0.4555,False
892,zstd,default,image,large,13,False,524305254,455072678,0.868,6.271357,51.3126,0.1026,False
893,zstd,fast,pdf,small,13,False,12769358,10512436,0.8233,0.611947,0.9778,0.0803,False
894,gzip,fast,image,small,13,False,10487014,8386057,0.7997,0.902602,3.1514,0.3151,False
895,gzip,fast,pdf,small,13,False,12769358,10513741,0.8234,0.887611,3.2352,0.2657,False
896,gzip,fast,csv,small,13,False,10485765,2678881,0.2555,0.655275,1.2523,0.1252,False
897,gzip,default,text,medium,13,False,104857627,19352518,0.1846,4.038904,29.1769,0.2918,False
898,zstd,fast,image,small,13,False,10487014,9750364,0.9298,0.604646,0.9359,0.0936,False
899,gzip,default,csv,medium,13,False,104857653,23459397,0.2237,4.293261,30.895,0.3089,False
900,zstd,fast,image,medium,13,False,104855286,97381960,0.9287,0.835356,3.4708,0.0347,False
901,zstd,default,csv,large,13,False,524288001,110782340,0.2113,3.414987,26.2144,0.0524,False
902,7zip,fast,csv,large,13,False,524288001,106283588,0.2027,3.869361,63.6206,0.1272,False
903,gzip,fast,text,medium,13,False,104857627,26469188,0.2524,1.675005,9.931,0.0993,False
904,gzip,default,image,medium,13,False,104855286,84865059,0.8094,4.815258,36.6845,0.3669,False
905,gzip,fast,pdf,large,13,False,640849579,523533287,0.8169,18.865579,153.49,0.2511,False
906,7zip,fast,csv,medium,13,False,104857653,21544093,0.2055,1.27319,13.5511,0.1355,False
907,7zip,default,text,small,13,False,10485805,1428321,0.1362,3.634389,27.6148,2.7615,False
908,gzip,default,text,small,13,False,10485805,1936758,0.1847,0.83059,3.0844,0.3084,False
909,7zip,fast,csv,small,13,False,10485765,2183261,0.2082,0.631437,1.8482,0.1848,False
910,7zip,default,text,medium,13,False,104857627,14248280,0.1359,24.445709,231.8692,2.3187,False
911,7zip,default,image,small,13,False,10487014,7047313,0.672,1.840179,12.2947,1.2293,False
912,7zip,fast,image,medium,13,False,104855286,61003461,0.5818,2.432448,35.5802,0.3558,False
913,7zip,default,image,large,13,False,524305254,230374423,0.4394,19.524176,347.907,0.6958,False
914,gzip,fast,csv,medium,13,False,104857653,26325008,0.2511,1.685624,10.0183,0.1002,False
915,7zip,fast,image,small,13,False,10487014,7221096,0.6886,0.87033,4.4905,0.449,False
916,gzip,default,csv,small,13,False,10485765,2408844,0.2297,0.871374,3.2248,0.3225,False
917,gzip,default,pdf,small,13,False,12769358,10474941,0.8203,1.055784,4.4816,0.368,False
918,7zip,fast,text,small,13,False,10485805,1927433,0.1838,0.660078,1.9896,0.199,False
919,gzip,fast,image,large,13,False,524305254,377441426,0.7199,17.535171,140.9775,0.2819,False
920,7zip,default,text,large,13,False,524288030,71234263,0.1359,36.077044,617.9328,1.2359,False
921,gzip,default,text,large,13,False,524288030,96769579,0.1846,17.836214,144.8304,0.2897,False
922,zstd,fast,pdf,medium,13,False,128005509,105000485,0.8203,1.022192,4.8289,0.0396,False
923,zstd,default,pdf,large,13,False,640849579,509990233,0.7958,5.674533,47.3072,0.0774,False
924,gzip,fast,csv,large,13,False,524288001,129999687,0.248,6.273603,48.3877,0.0968,False
925,zstd,fast,csv,small,13,False,10485765,2235879,0.2132,0.672884,0.9468,0.0947,False
926,gzip,default,csv,large,13,False,524288001,115321798,0.22,18.423234,148.7808,0.2976,False
927,7zip,default,csv,large,13,False,524288001,81280338,0.155,31.899519,501.6963,1.0034,False
928,zstd,default,text,medium,13,False,104857627,21909457,0.2089,1.041498,5.1335,0.0513,False
929,gzip,default,image,large,13,False,524305254,377312321,0.7196,20.424853,166.8235,0.3336,False
930,7zip,fast,text,medium,13,False,104857627,19275745,0.1838,1.230011,14.1459,0.1415,False
931,zstd,fast,text,small,13,False,10485805,2211221,0.2109,0.630292,1.0035,0.1003,False
932,7zip,default,pdf,small,13,False,12769358,9364459,0.7334,1.843174,13.4482,1.1043,False
933,gzip,default,pdf,large,13,False,640849579,521279551,0.8134,22.432253,183.915,0.3009,False
934,zstd,default,pdf,medium,13,False,128005509,102008755,0.7969,1.456007,9.1762,0.0752,False
935,gzip,fast,image,medium,13,False,104855286,77544599,0.7395,4.039141,29.3328,0.2933,False
936,zstd,default,text,small,13,False,10485805,2193734,0.2092,0.605244,1.2375,0.1237,False
937,zstd,default,text,small,14,False,10485805,2193734,0.2092,0.628384,1.0755,0.1075,False
938,zstd,fast,csv,small,14,False,10485765,2235879,0.2132,0.643901,0.9884,0.0988,False
939,7zip,default,text,small,14,False,10485805,1428321,0.1362,3.632117,27.4962,2.7496,False
940,zstd,fast,image,small,14,False,10487014,9750364,0.9298,0.698892,1.1499,0.115,False
941,gzip,default,pdf,large,14,False,640849579,521279551,0.8134,22.471133,184.2274,0.3014,False
942,7zip,fast,csv,small,14,False,10485765,2183261,0.2082,0.620424,1.8755,0.1875,False
943,7zip,fast,image,medium,14,False,104855286,61003461,0.5818,2.488645,35.5949,0.356,False
944,7zip,fast,text,large,14,False,524288030,96386606,0.1838,4.031759,68.124,0.1362,False
945,zstd,fast,image,medium,14,False,104855286,97381960,0.9287,0.872446,3.4847,0.0348,False
946,7zip,default,csv,small,14,False,10485765,1693182,0.1615,3.419323,26.33,2.633,False
947,gzip,default,csv,small,14,False,10485765,2408844,0.2297,0.819715,3.2364,0.3236,False
948,gzip,fast,pdf,small,14,False,12769358,10513741,0.8234,0.81648,3.2031,0.263,False
949,zstd,default,image,large,14,False,524305254,455072678,0.868,6.271549,51.338,0.1027,False
950,gzip,fast,text,large,14,False,524288030,132357494,0.2525,6.433228,48.6924,0.0974,False
951,gzip,fast,text,medium,14,False,104857627,26469188,0.2524,1.690464,9.9403,0.0994,False
952,7zip,fast,image,large,14,False,524305254,279173760,0.5325,9.683882,169.5965,0.3392,False
953,gzip,default,csv,medium,14,False,104857653,23459397,0.2237,4.200253,30.8772,0.3088,False
954,zstd,default,text,large,14,False,524288030,109554649,0.209,3.076087,23.0348,0.0461,False
955,7zip,fast,pdf,small,14,False,12769358,10075469,0.789,0.860323,4.6868,0.3849,False
956,zstd,fast,text,medium,14,False,104857627,22100237,0.2108,0.829454,3.5164,0.0352,False
957,zstd,fast,text,small,14,False,10485805,2211221,0.2109,0.637897,0.9629,0.0963,False
958,gzip,default,image,medium,14,False,104855286,84865059,0.8094,4.824123,36.6844,0.3669,False
959,gzip,fast,text,small,14,False,10485805,2648092,0.2525,0.639675,1.2849,0.1285,False
960,7zip,default,image,small,14,False,10487014,7047313,0.672,1.827347,12.2115,1.221,False
961,zstd,default,pdf,large,14,False,640849579,509990233,0.7958,5.619592,46.9366,0.0768,False
962,7zip,fast,csv,medium,14,False,104857653,21544093,0.2055,1.271733,13.6727,0.1367,False
963,zstd,fast,csv,medium,14,False,104857653,21438455,0.2045,0.879363,3.3375,0.0334,False
964,7zip,default,pdf,medium,14,False,128005509,90608210,0.7078,10.857659,118.2608,0.9688,False
965,zstd,fast,text,large,14,False,524288030,110516839,0.2108,2.444483,17.464,0.0349,False
966,gzip,default,csv,large,14,False,524288001,115321798,0.22,18.457479,148.8806,0.2978,False
967,gzip,fast,pdf,large,14,False,640849579,523533287,0.8169,18.866697,153.7624,0.2516,False
968,zstd,default,text,medium,14,False,104857627,21909457,0.2089,1.095463,5.443,0.0544,False
969,gzip,default,pdf,small,14,False,12769358,10474941,0.8203,1.01515,4.3661,0.3585,False
970,7zip,fast,pdf,medium,14,False,128005509,99880525,0.7803,2.858764,41.2647,0.338,False
971,7zip,default,pdf,large,14,False,640849579,451987513,0.7053,30.493857,468.5831,0.7667,False
972,zstd,default,image,medium,14,False,104855286,92184716,0.8792,1.629906,10.564,0.1056,False
973,zstd,default,csv,large,14,False,524288001,110782340,0.2113,3.236053,25.882,0.0518,False
974,gzip,default,image,small,14,False,10487014,9233395,0.8805,1.075515,4.6747,0.4674,False
975,gzip,default,text,small,14,False,10485805,1936758,0.1847,0.822751,3.1107,0.3111,False
976,gzip,fast,image,large,14,False,524305254,377441426,0.7199,17.239627,140.3233,0.2806,False
977,gzip,fast,pdf,medium,14,False,128005509,104689165,0.8178,4.23021,31.585,0.2587,False
978,7zip,default,text,large,14,False,524288030,71234263,0.1359,35.899786,615.6816,1.2314,False
979,7zip,default,image,medium,14,False,104855286,55792680,0.5321,9.458541,100.5016,1.005,False
980,zstd,fast,image,large,14,False,524305254,486657296,0.9282,2.226156,16.4014,0.0328,False
981,zstd,fast,pdf,medium,14,False,128005509,105000485,0.8203,1.026941,4.9057,0.0402,False
982,zstd,fast,pdf,large,14,False,640849579,525249837,0.8196,2.870268,22.465,0.0368,False
983,zstd,default,pdf,small,14,False,12769358,10250835,0.8028,0.634346,1.3322,0.1094,False
984,zstd,default,csv,medium,14,False,104857653,22477640,0.2144,1.025667,5.3853,0.0539,False
985,7zip,fast,csv,large,14,False,524288001,106283588,0.2027,3.832276,63.6822,0.1274,False
986,zstd,default,csv,small,14,False,10485765,2299741,0.2193,0.682118,1.0572,0.1057,False
987,7zip,default,csv,large,14,False,524288001,81280338,0.155,31.682018,499.701,0.9994,False
988,7zip,fast,text,small,14,False,10485805,1927433,0.1838,0.644733,1.9011,0.1901,False
989,gzip,default,text,large,14,False,524288030,96769579,0.1846,17.840188,144.3228,0.2886,False
990,gzip,default,pdf,medium,14,False,128005509,104237376,0.8143,5.067108,37.9664,0.311,False
991,zstd,fast,csv,large,14,False,524288001,101930759,0.1944,2.035004,14.5741,0.0291,False
992,7zip,fast,pdf,large,14,False,640849579,499474728,0.7794,11.480605,204.2329,0.3342,False
993,gzip,fast,csv,small,14,False,10485765,2678881,0.2555,0.645832,1.2755,0.1275,False
994,7zip,fast,text,medium,14,False,104857627,19275745,0.1838,1.239649,14.1679,0.1417,False
995,zstd,default,pdf,medium,14,False,128005509,102008755,0.7969,1.427239,9.2991,0.0762,False
996,gzip,default,image,large,14,False,524305254,377312321,0.7196,20.425695,167.1528,0.3343,False
997,7zip,default,text,medium,14,False,104857627,14248280,0.1359,24.241431,229.5859,2.2959,False
998,zstd,fast,pdf,small,14,False,12769358,10512436,0.8233,0.637159,0.9303,0.0764,False
999,gzip,fast,image,medium,14,False,104855286,77544599,0.7395,4.059857,29.3691,0.2937,False
1000,7zip,fast,image,small,14,False,10487014,7221096,0.6886,0.839248,4.5818,0.4581,False
1001,7zip,default,csv,medium,14,False,104857653,16377621,0.1562,20.876514,195.8539,1.9585,False
1002,zstd,default,image,small,14,False,10487014,9659926,0.9211,0.644161,1.2271,0.1227,False
1003,gzip,fast,csv,medium,14,False,104857653,26325008,0.2511,1.618802,9.9707,0.0997,False
